text_id,text_title,text_type,section,line_number,source_line_number,sumerian,translation
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),20,20,uru-zu Nippur-(ki) galu nin-ģul-ma-al-la uru-zu,"As for thy city Nippur, he who has wrought evil to thy city,"
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),21,21,nigin kalam-ma-zu á-si ma-ni-ib-bi,All thy Land....
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),22,22,[uru?] kalam-ma-da-zu gig-ga-an-na-ag-eš,_Thy city_ and land are afflicted with woe.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),23,23,[   ] zu-gà (galu) a-ba an-lăģ-eš,_In_ thy ... and thy ... the scribes are driven away.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),24,24,[   ] zu-gà pag-da ma-an-lá-lal-la-aģ(?)-eš,In thy ... and thy ... the augurers are exiled.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),25,25,... zu ba-ni-ib-gul,Thy ... is destroyed.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),26,26,... zu ba-ni-ib-sĭg-sĭg,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),27,27,... ḪUL-AŠ-A (gloss) e-ga ib ...,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),28,28,... A-AN ḪUL ... e-ga ib ...,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,THIRD TABLET OF THE SERIES “THE EXALTED ONE WHO WALKETH” (_E-LUM DIDARA_),29,29,...,...
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,1,1,[gū-ud nim] kur-ra [mu-lu ta-zu mu-un-zu],"Exalted hero of the world, doth any one comprehend thy form?"
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,2,2,[kar-ra-]du ša-ku-u ša ma-a-tim kat-tuk [man-nu i-lam-mad],
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,3,3,alim-ma    umun ur-sag-gal,"Honored one, lord, great champion."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,4,4,ur-sag-gal umun si d.Mu-ul-lil-lá-ge,"Great champion, lord, light of Enlil."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,5,5,alim-ma    abil é-kur-ra,"Honored one, son of Ekur."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,6,6,ur-sag-gal  umun é-šu-me-DU,"Great champion, lord of Ešume-_du_."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,7,7,umun é-šag-maģ-a umun-e é-i-be-šu-gúd,"Lord of Ešamaḫ, lord of E-ibe-šugud."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,8,8,umun sukkal-maģ-di gal-ukkin d.Nusku-ge,"Lord, great messenger, the herald Nusku."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,9,9,d.Maš-tab-ba d.Lugal-gĭr-ra,"The twin god, Lugalgirra."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,10,10,dúg-ga-zu mu-lu ta-zu mu-un-zu,"As to thy commands, who comprehends thy form?"
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,11,11,taģ-a-zu mu-lu,"As to thy succor, who comprehends thy form?"
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,12,12,e-ne-em-zu mu-lu,"As to thy word, who comprehends thy form?"
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,13,13,edin-na di-di edin-na še-ám-du,"She wanders on the plain, on the plain she wails."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,14,14,ama gašan tin-dib-ba edin-na,"The mother, queen who gives life to the dead, on the plain wails."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,15,15,nin gašan nigín-gar-ra edin-na,"The queen, lady Nigingar, on the plain wails."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,16,16,nin gašan Lara-ak-(ki)-ge edin-na,"The queen, lady of Larak, on the plain wails."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,17,17,nin gašan I-si-in-na-(ki) edin-na,"The queen, lady of Isin, on the plain wails."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,18,18,nin ama é-dúr-azag-ga edin-na,"The queen, mother of the holy city, on the plain wails."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,19,19,nin ama ŠU-ḪAL-BI edin-na,"The queen, the ... mother, on the plain wails."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,20,20,d.Ba-ú nu-númuz šág-ga edin-na,"Bau, the pious woman, on the plain wails."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,21,21,éš é-rab-ri-ri umun d.Sá-kut-maģ-a edin-a,"The abode, Erabriri, of the lord Sakutmah on the plain wails."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,22,22,e-lum-e la-lu u-’u-a u-’u-a,"Oh honored one, the exuberant, alas, alas."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,23,23,96-ám mu-šid-bi-im duppu 3-kam e-lum di-da-ra nu al-tíl,"Ninety-six is the number of its lines. Third tablet of _Elum didara_, unfinished."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,24,24,gab-ri Bár-sip-(ki) kima labiri-šu ša-ṭir-ma barim duppu d.Bêl-iḳ-ṣur māri-šu ša d.Bêl-iškun-ni,"Copy from Barsippa, according to its original, written and collated. Tablet of Bêlikṣur son of Belishkunni,"
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,25,25,mar Iddin-d.Papsukkal pa-liḫ d.Nabu ina šar-tum la uštešir ù ina me-riš-tum la u-ša-bi,son of Iddin-Papsukkal worshipper of Nebo. In fraud he has not translated it and with wilful readings has he not published it.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,26,1,duk a-gub-ba ... [   ],The vessel of holy water ... [of the gods]
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,27,2,d.Nin-ḫabur-sil-du nin(?) [tù-tù-ge],"is Ninhabursildu, queen of incantations."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,28,3,dukgan-nu-tūr d.[ ]MEŠ-GAR,The little _hannu_-vessel is the deity ...
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,29,4,giššinig d.A-nim,The tamarisk is anu.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,30,5,giššag-gišimmar d.Dumu-zi,The date palm-head is Tammuz.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,31,6,úin-nu-uš d.É-a,The _mashtakal_-plant is Ea.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,32,7,gišul-ģi d.Nin-urta,the _šalatu_-reed is Ninurta.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,33,8,úel d.Ninâ,The _El_-plant is Niná
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,34,9,gišburru d.Gir-rá,The gišbur wood is the Fire God Girra.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,35,10,dāgkubabbar d.GAL,Silver is the great god (the moon).
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,36,11,dāgku-gi d.En-me-šár-ra,God is Emmešarra (the sun).
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,37,12,dāgurudu d.É-a,Copper is Ea.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,38,13,dāgan-na d.Nin-maģ,Lead is Ninmah.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,39,14,[   ] d.Ninurta,[   ] is Ninurta.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,40,15,[   ]       d.Ninlil,[   ] is Ninlil.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,41,16,[   ]       d.Dilbat,[   ] is Ishtar-Venus.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,42,17,[   ]       d.AMAR-RA-ĠE-UD-DU-A-LU-TU,[   ] is Marduk-Jupiter.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,43,18,[   ]       d.Lugal-giš-a-tu-gab-liš-a,[   ] is Nergal-Mars.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,44,19,[   ] d Sak-kud,[   ] is Ninurta-Saturn.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,45,20,[   ] d.Nusku,[   ] is Nusku.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,46,21,[   ] d.Pap-sukkal,[   ] is Papsukal.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,47,22,[   -]šág d.Sak-kut,[    ] is Sakkut.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,48,23,[   -]ŠID iluRam-ma-nu,[    ] is Ramman.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,49,24,[    ] ilatIshtar Uruk-(ki),[    ] is Ishtar of Erech.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,50,25,[    ] ilatIshtar A-ga-de-(ki),[    ] is Ishtar of Agade.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,51,26,[    -]TAR ilatBe-lit-ṣêri,[    ] is Bêlit-ṣeri.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,52,27,[    ] d.Nin-lil,[    ] is Ninlil.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,53,28,[    ri-]kis-su-nu d.Ninurta,[    ] their band(?) is Ninurta.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,54,29,[    ] ilāni sibitti,[    ] is the seven gods.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE,55,30,[    ] d.En-me-šár-ra,[    ] is Enmesharra.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,1,2,giš [   ] [d.   ],[    ]
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,2,3,giš [   ] [d.   ],[    ]
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,3,4,giššim [   ] [d.   ],[    ]
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,4,5,šim-šal [d.   ],Box-wood is the god....
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,5,6,gi-dug-ga [d.   ],The good reed is the god....
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,6,7,šim-li d.[Immer ],Cypress is Adad.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,7,8,šīpāti burrumti iluLabartu(?) mar[at iluAnim ],Wool of variegated color is _Labartu_ daughter of Anu.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,8,9,šim-ZU    d.[Nin-urta  ],The aromat-ZU is Ninurta.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,9,10,nig-na    d.Urašā,The censer is Urasha.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,10,11,gi-bil-lá d.[   Gi-bil],The torch is Gibil.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,11,12,ḳu-ta-ri ibbûti d.[Ne-gun],The clean incense is Negun.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,12,13,mul-lil-lum d.Ig[i-BALAG lù nu-gisš-šar d.En-lil-lá],"The amphora(?) is Igi-BALAG, gardener of Enlil."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,13,14,urudūnig-kalag-ga d.Nin-[sar d.Nergal],"The copper kettledrum is Ninsar, that is Nergal."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,14,15,kuš-gū-gal   d.[NINDA+GUD],The hide of a great bull is NINDA+GUD.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,15,16,im-bar d.[Utu-găl-lu,Gypsum is the storm god (Ninurta).
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,16,17,esir    d.id,Bitumen is the river god.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,17,18,máš-ģul-dúb-ba-a d.[Ku-šu],The scapegoat is Kushu.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,18,19,udu-ti-la d.[Gira],“The living lamb” is Gira.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,19,20,máš-gi-bil-la d.[Mu-uḫ-]ra,The goat of the torch is Muḫru.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,20,21,še-bir-bir-ri u-pu-un-tum,"“Scattered grain(?),” chick pea (?)"
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,21,22,zērê    ma-ka-lu-ú,"seed-corn, eating table and"
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,22,23,dukḳa-gazpl.   d.Nun-ŭr-ra  d.Ea,the _ḳagaz_-pots are Ninurra-Ea.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,23,24,gišku-ma-nu 7 û-mu ku d.Marduk,"The seven (headed) weapon of laurel wood, the storm, the weapon of Marduk."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,24,25,kù-gi-sigpl. d.A-nun-na-ki,Red sun-disks(?) are the Anunnaki.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,25,26,kù-gi nig-máš-zid d.Maš-tab-ba-gal-ga,_The golden sacred kid_(?) is the Great Twins.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,26,27,maš-dū    d.Un-gal Nibru-ki,The kid is Ungal of Nippur.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,27,28,kur-gi-(ģu) d.Nin-sîg,The crane is Ninsig.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,28,29,sún gišerin šita d.Zi-i,"The _sun_ of cedar, weapon of Zu."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,29,30,làl ... d.[    ],Honey ... is the god ...
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,30,31,lí ... li,Oil ... oil ...
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,OBVERSE II,31,32,d.íd d.[    ],"... River-god, god..."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE I,1,1,karanu ellu ḳaḳḳul-ti enâ-šu,White wine and bottle are his eyes.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE I,2,2,tittu piṣîtu    tulê-šu,The white fig is her breasts.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE I,3,3,iṣunurmû bir-ka-a-šu,The _nur_-fig is his (her) knees.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE I,4,4,tittu   ki-sal-la-a-šu,The fig is his (her) loins.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE I,5,5,mirsu       pit puridi-šu,Must is his (her) crotch.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE I,6,6,d.Ku-ši     ṣêr ki-i-ṣi,The god Kushu over the chamber.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE I,7,7,d.Mu-uḫ-ra ina pan abulli,Muḫru before the city gate.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE I,8,8,d.Sak-kut ina ḳabal appari,Sakkut in the midst of the pool.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE I,9,9,d.Si-lak-ki ina ma-na-ḫa-ti,Silakki in the ruins.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE I,10,10,d.E-ḳu-rum ina libbi šêr išdi,Ekurum in the leg.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE I,11,11,d.Ab-ba- gu-la ina igari,Abbagula in the wall.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE I,12,12,d. ? ? ina nasikati,[ ] in the fortress.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE I,13,18,12 ilāni [ ],Twelve gods.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE II,1,1,[SAG-GĬR]-ME ša ina pani-šu namru,The battle which before him gleams.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE II,2,2,[ KU]-ŠÚ la maḫ-ru,... not are received.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE II,3,3,[ -]u:NU: la-a,[ ]_NU_ = not.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE II,4,4,[ BT:]šu-u:ILA:ma-ḫa-ri,[ ]_BI_ = that: _ILA_ = to present.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE II,5,5,[d.Ne-gun] erim-bi nu-tuk-a ai-bi ina ḳatê-šu la uṣûni,Negun who foes has not. The wicked from his hand escape not.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE II,6,6,NE-RU:ai-bi:ID:ḳa-ti:TUK-A SAL-ŠEŠ?,_NE-RU_ = wicked : _ID_ = hand : ? ?
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE II,7,7,d.Ne-gun ḳa-lu-ú    i-ša-tam,Negun is he that burns with fire.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE II,8,8,ḪU-gunu[1agin]:gu-nu-u:SI:ḳa-lu-u,The _gunu_ of _ḪU_ has the syllabic value _gunū:si(g)_ = to burn.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE II,9,9,NE:i-ša-tu:sa-niš ka-lu ni-ka,_NE_ = fire: Or = to consume offerings in fire.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE II,10,10,SAL-ŠEŠ:ba-nu-ú:    ga-lu,"_ninmuš_ = blaze, burn."
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE II,11,11,SI:ba-nu-ú:NE    ga-lu,_si(g)_ = blaze: _bil = burn_.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE II,12,12,mûdû mûdâ li-kal-lim,Let the knowing inform the knowing.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,REVERSE II,13,13,la mûdû ul immar,He that knows not may not read.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,1,342,,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,2,2,Reverse.,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,3,3,Obverse. Col. 2 Initial.,Reverse. Col. 1 Initial.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,4,3,Reverse. Col. 2 Initial.,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,5,4,Obverse.,Reverse.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,6,7,Reverse.,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,7,8,Reverse.,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,8,9,Reverse.,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,9,10,Reverse. Col. 2.,
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,10,11,Obverse. Col. 4 Initial.,Obverse. Col. 5 Initial.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,11,11,Reverse. Col. 2 Initial.,Reverse. Col. 3. Initial.
11,LITURGY OF THE CULT OF KES (NIPPUR FRAGMENTS AND ASHMOLEAN PRISM,liturgy,INDEX OF TABLETS,12,14,Reverse. Col. 1.,
